id_transaccion,fecha,id_socio,nombre_cliente,sucursal,categoria_servicio,tipo_membresia,monto_ingreso,costo_adquisicion_cac,duracion_meses_socio,estado_socio,asistencias_mes,nps_satisfaccion
TRX-RD-8002,2025-09-15,001-6658590-1,"Manuel Ventura Pérez","Punta Cana (Bávaro)","Clases Guiadas","VIP",1242.00,2573.00,10,Activo,9,10
TRX-RD-8005,2025-09-15,097-1176412-7,"Gabriel Jiménez Sánchez","Santo Domingo (Piantini)","Membresías","Premium",2690.00,1963.00,8,Cancelado,12,10
TRX-RD-8019,2025-09-15,037-9879283-8,"Carmen Morales Cruz","Santo Domingo (Piantini)","Membresías","Básica",1690.00,1237.00,10,Activo,13,9
TRX-RD-8028,2025-09-15,402-1269910-8,"Ramón Cruz Guzmán","Santiago (Los Jardines)","Personal Trainer","Básica",1486.00,1246.00,9,Activo,15,8
TRX-RD-8123,2025-09-15,011-5213746-7,"Johanny Morales Santana","Santiago (Los Jardines)","Personal Trainer","Premium",1766.00,1557.00,7,Activo,15,8
TRX-RD-8162,2025-09-15,031-2974266-8,"Johanny Jiménez Jiménez","Santo Domingo (Piantini)","Membresías","Premium",2690.00,1751.00,12,Activo,10,7
TRX-RD-8221,2025-09-15,011-4990913-5,"Luis Sánchez Díaz","Santo Domingo (Piantini)","Personal Trainer","VIP",1379.00,2605.00,10,Activo,10,10
TRX-RD-8230,2025-09-15,002-9790082-1,"Emmanuel García Marte","Santiago (Los Jardines)","Membresías","Premium",2690.00,1801.00,12,Activo,12,7
TRX-RD-8248,2025-09-15,011-6197242-5,"Ramón Pérez Rosario","Santo Domingo (Piantini)","Personal Trainer","Básica",2037.00,1064.00,9,Activo,17,7
TRX-RD-8284,2025-09-15,002-2223394-2,"Johanny Martínez Reyes","Santo Domingo (Piantini)","Clases Guiadas","Premium",965.00,1445.00,7,Cancelado,12,8
TRX-RD-8306,2025-09-15,011-3083034-0,"Kelvin Marte Santana","Santiago (Los Jardines)","Membresías","Básica",1690.00,1259.00,7,Activo,14,7
TRX-RD-8309,2025-09-15,001-6862823-8,"Kelvin Vásquez Pérez","Santo Domingo (Piantini)","Clases Guiadas","Básica",1056.00,1068.00,12,Activo,5,9
TRX-RD-8355,2025-09-15,402-2814003-0,"Miguel Paulino García","Punta Cana (Bávaro)","Membresías","Premium",2690.00,1773.00,6,Activo,12,7
TRX-RD-8398,2025-09-15,402-2759002-9,"Carmen Gómez Castillo","Santo Domingo (Piantini)","Membresías","Premium",2690.00,1966.00,8,Activo,16,8
TRX-RD-8416,2025-09-15,037-4771277-0,"Johanny Santana Santana","Santiago (Los Jardines)","Membresías","Básica",1690.00,1270.00,8,Activo,5,7
TRX-RD-8419,2025-09-15,097-4316545-9,"José Sánchez García","Punta Cana (Bávaro)","Membresías","Básica",1690.00,1229.00,9,Activo,10,8
TRX-RD-8427,2025-09-15,402-6753909-2,"Rosa Gómez Ventura","Santo Domingo Este (Zona Oriental)","Membresías","Básica",1690.00,1429.00,8,Activo,7,8
TRX-RD-8436,2025-09-15,037-6396478-4,"Miguel Marte Rosario","Punta Cana (Bávaro)","Membresías","Básica",1690.00,1489.00,7,Cancelado,13,8
TRX-RD-8501,2025-09-15,037-7679995-3,"Juan Gómez Rodríguez","Punta Cana (Bávaro)","Clases Guiadas","Básica",890.00,924.00,10,Activo,11,10
TRX-RD-8522,2025-09-15,031-6366255-8,"Patricia Cruz Marte","Santo Domingo (Piantini)","Membresías","Básica",1690.00,1166.00,12,Activo,11,9
TRX-RD-8532,2025-09-15,011-7533243-4,"Kelvin Ventura Sánchez","Santiago (Los Jardines)","Tienda Deportiva","Premium",1724.00,1646.00,16,Activo,13,8
TRX-RD-7944,2025-09-16,011-2093698-2,"Miguel Ventura Guzmán","Santo Domingo Este (Zona Oriental)","Clases Guiadas","Básica",881.00,1283.00,12,Activo,17,6
TRX-RD-7983,2025-09-16,037-5881311-1,"Luisa Santana Guzmán","Santo Domingo (Piantini)","Membresías","Premium",2690.00,1676.00,8,Activo,10,10
TRX-RD-8024,2025-09-16,011-0658246-1,"Manuel Jiménez Rosario","Puerto Plata Club","Membresías","Premium",2690.00,1298.00,12,Activo,13,7
TRX-RD-8029,2025-09-16,402-1269910-8,"Ramón Cruz Guzmán","Santiago (Los Jardines)","Clases Guiadas","Básica",730.00,1246.00,9,Activo,15,8
TRX-RD-8051,2025-09-16,031-5697088-5,"Altagracia Paulino Castillo","Santo Domingo (Piantini)","Clases Guiadas","VIP",1113.00,2503.00,11,Activo,7,6
TRX-RD-8075,2025-09-16,001-7971463-9,"Luisa Peña Díaz","Punta Cana (Bávaro)","Personal Trainer","VIP",1227.00,2491.00,11,Activo,8,8
TRX-RD-8102,2025-09-16,001-3849562-7,"Joan Guzmán Santana","Santo Domingo (Piantini)","Membresías","VIP",4890.00,2406.00,12,Activo,15,9
TRX-RD-8109,2025-09-16,001-7943153-1,"Laura Martínez Reyes","Santo Domingo (Piantini)","Membresías","Básica",1690.00,1213.00,15,Activo,12,7
TRX-RD-8135,2025-09-16,002-2421057-5,"Yamilka Pérez Vásquez","Santiago (Los Jardines)","Membresías","Básica",1690.00,1190.00,11,Activo,7,7
TRX-RD-8152,2025-09-16,097-7940625-6,"Carlos Reyes Rosario","Santo Domingo (Piantini)","Membresías","VIP",4890.00,2633.00,9,Activo,11,7
TRX-RD-8185,2025-09-16,402-4204423-4,"Ramón Guzmán Paulino","Santiago (Los Jardines)","Personal Trainer","Básica",1442.00,1178.00,9,Activo,10,7
TRX-RD-8201,2025-09-16,011-7595168-8,"Juan Morales Reyes","Punta Cana (Bávaro)","Personal Trainer","Básica",1834.00,1108.00,7,Activo,6,8
TRX-RD-8240,2025-09-16,001-6928831-3,"Laura Guzmán Santana","Santo Domingo (Piantini)","Personal Trainer","Premium",1267.00,1783.00,8,Activo,9,8
TRX-RD-8253,2025-09-16,037-1474012-7,"Pedro Gómez Jiménez","Puerto Plata Club","Membresías","Básica",1690.00,1647.00,7,Activo,5,7
TRX-RD-8336,2025-09-16,031-8639038-5,"Manuel Cruz Santana","Santiago (Los Jardines)","Membresías","Premium",2690.00,1556.00,10,Activo,7,9
TRX-RD-8399,2025-09-16,031-4566564-6,"Carolina Vásquez Jiménez","Santiago (Los Jardines)","Membresías","Básica",1690.00,1233.00,7,Cancelado,15,7
TRX-RD-8418,2025-09-16,037-4771277-0,"Johanny Santana Santana","Santiago (Los Jardines)","Tienda Deportiva","Básica",1406.00,1270.00,8,Activo,5,7
TRX-RD-8538,2025-09-16,002-3241056-3,"Carolina Sánchez Paulino","Santo Domingo (Piantini)","Tienda Deportiva","Básica",1370.00,1438.00,4,Activo,11,7
TRX-RD-8543,2025-09-16,011-3392304-3,"Pedro Gómez Díaz","Santiago (Los Jardines)","Membresías","Básica",1690.00,1229.00,16,Activo,10,9
TRX-RD-8570,2025-09-16,002-0860564-2,"Kelvin Santana Gómez","Punta Cana (Bávaro)","Personal Trainer","Premium",1662.00,1422.00,8,Activo,12,8
TRX-RD-8022,2025-09-17,402-0968845-2,"María Santana Sánchez","Santiago (Los Jardines)","Membresías","Básica",1690.00,998.00,8,Activo,9,7
TRX-RD-8057,2025-09-17,001-9801258-5,"Johanny Pérez Marte","Santiago (Los Jardines)","Membresías","Básica",1690.00,1140.00,4,Activo,10,10
TRX-RD-8067,2025-09-17,002-0153299-1,"Alejandro Sánchez Marte","Punta Cana (Bávaro)","Clases Guiadas","Básica",999.00,1148.00,7,Activo,15,8
TRX-RD-8091,2025-09-17,001-0472829-0,"Luisa Santana Díaz","Santo Domingo (Piantini)","Membresías","Premium",2690.00,1560.00,9,Activo,14,8
TRX-RD-8120,2025-09-17,402-3519826-0,"José Peña Marte","Punta Cana (Bávaro)","Membresías","Básica",1690.00,1467.00,11,Activo,11,9
TRX-RD-8170,2025-09-17,002-3932879-2,"Juan Peña Ventura","Santo Domingo Este (Zona Oriental)","Clases Guiadas","Básica",971.00,1100.00,8,Activo,11,9
TRX-RD-8190,2025-09-17,031-8796310-7,"Ana Marte Sánchez","Santo Domingo Este (Zona Oriental)","Membresías","Básica",1690.00,1181.00,13,Activo,14,7
TRX-RD-8207,2025-09-17,031-5240580-3,"Rafael Rosario Rosario","Santiago (Los Jardines)","Membresías","Premium",2690.00,1595.00,8,Activo,11,8
TRX-RD-8209,2025-09-17,402-7419040-0,"Manuel Morales Martínez","Santiago (Los Jardines)","Personal Trainer","VIP",1317.00,2232.00,14,Activo,16,8
TRX-RD-8222,2025-09-17,002-6804390-8,"Alejandro Morales Ventura","Santiago (Los Jardines)","Membresías","Básica",1690.00,1291.00,11,Activo,9,10
TRX-RD-8223,2025-09-17,031-8253717-9,"Juan Castillo Pérez","Santo Domingo (Piantini)","Membresías","Básica",1690.00,1057.00,14,Activo,11,9
TRX-RD-8229,2025-09-17,001-2305238-3,"Johanny Jiménez Marte","Santo Domingo (Piantini)","Membresías","VIP",4890.00,2486.00,10,Activo,11,8
TRX-RD-8234,2025-09-17,031-1581612-0,"Ana Cruz Sánchez","Puerto Plata Club","Membresías","Básica",1690.00,1359.00,7,Cancelado,11,9
TRX-RD-8258,2025-09-17,001-2868275-4,"Ramón Peña García","Santo Domingo (Piantini)","Membresías","VIP",4890.00,2577.00,11,Activo,15,7
TRX-RD-8288,2025-09-17,011-9218691-2,"Ramón Santana Gómez","Santiago (Los Jardines)","Membresías","Premium",2690.00,1586.00,11,Activo,16,7
TRX-RD-8291,2025-09-17,002-0728408-4,"Juan Vásquez Castillo","Santo Domingo Este (Zona Oriental)","Membresías","Básica",1690.00,1460.00,12,Activo,9,7
TRX-RD-8296,2025-09-17,001-1398005-6,"José Morales Paulino","Punta Cana (Bávaro)","Clases Guiadas","Premium",768.00,1722.00,9,Activo,12,7
TRX-RD-8322,2025-09-17,031-8359069-8,"Alejandro Cruz Gómez","Santiago (Los Jardines)","Membresías","Básica",1690.00,1312.00,9,Activo,12,8
TRX-RD-8329,2025-09-17,031-7085259-8,"Carmen Díaz Rosario","Santiago (Los Jardines)","Tienda Deportiva","Premium",2376.00,1695.00,11,Activo,12,8
TRX-RD-8350,2025-09-17,097-4631063-1,"Pedro Peña Vásquez","Santo Domingo (Piantini)","Membresías","Básica",1690.00,1244.00,9,Activo,9,7
TRX-RD-8362,2025-09-17,002-3335454-7,"Manuel Rodríguez Reyes","Santo Domingo Este (Zona Oriental)","Membresías","Básica",1690.00,1007.00,10,Activo,11,7
TRX-RD-8406,2025-09-17,402-5462716-5,"Genesis García García","Punta Cana (Bávaro)","Tienda Deportiva","Premium",1708.00,1764.00,13,Activo,14,8
TRX-RD-8438,2025-09-17,011-3380860-8,"José Díaz Vásquez","Santo Domingo (Piantini)","Tienda Deportiva","Básica",2140.00,1353.00,5,Activo,8,6
TRX-RD-8461,2025-09-17,031-3458161-4,"Juan García Martínez","Santiago (Los Jardines)","Membresías","Básica",1690.00,1407.00,7,Activo,11,9
TRX-RD-8480,2025-09-17,037-1003202-4,"Gabriel Díaz Martínez","Santo Domingo Este (Zona Oriental)","Membresías","Básica",1690.00,1256.00,8,Activo,15,9
TRX-RD-8496,2025-09-17,031-5780704-5,"Joan Guzmán Rodríguez","Punta Cana (Bávaro)","Tienda Deportiva","VIP",1790.00,2509.00,13,Activo,8,6
TRX-RD-8502,2025-09-17,002-2682440-7,"María Marte Guzmán","Santo Domingo Este (Zona Oriental)","Membresías","Básica",1690.00,1248.00,13,Activo,14,8
TRX-RD-8515,2025-09-17,001-1182612-9,"Rafael Rodríguez Guzmán","Santiago (Los Jardines)","Membresías","Básica",1690.00,1193.00,11,Activo,9,10
TRX-RD-8525,2025-09-17,001-9581794-5,"Carlos Sánchez Martínez","Puerto Plata Club","Membresías","VIP",4890.00,2196.00,12,Activo,9,7
TRX-RD-8537,2025-09-17,002-3241056-3,"Carolina Sánchez Paulino","Santo Domingo (Piantini)","Membresías","Básica",1690.00,1438.00,4,Activo,11,7
TRX-RD-7913,2025-09-18,402-6032335-3,"Rosa Pérez Martínez","Santo Domingo (Piantini)","Membresías","VIP",4890.00,2308.00,11,Activo,11,7
TRX-RD-7933,2025-09-18,037-7793362-7,"Pedro Díaz Cruz","Santiago (Los Jardines)","Tienda Deportiva","Básica",1770.00,1318.00,11,Activo,5,6
TRX-RD-7948,2025-09-18,402-1899446-1,"Yamilka Castillo Pérez","Punta Cana (Bávaro)","Membresías","Básica",1690.00,1110.00,7,Cancelado,10,9
TRX-RD-7993,2025-09-18,031-9385468-8,"Manuel Marte Vásquez","Santo Domingo Este (Zona Oriental)","Membresías","Básica",1690.00,1318.00,8,Activo,13,8
TRX-RD-8055,2025-09-18,037-4087860-2,"José Vásquez Gómez","Puerto Plata Club","Membresías","Premium",2690.00,1700.00,12,Activo,10,7
TRX-RD-8076,2025-09-18,011-2335632-9,"Luisa Rosario Jiménez","Santiago (Los Jardines)","Membresías","Básica",1690.00,1055.00,13,Activo,17,10
TRX-RD-8128,2025-09-18,011-7856238-3,"Gabriel Marte Sánchez","Santo Domingo (Piantini)","Membresías","Básica",1690.00,1325.00,8,Cancelado,13,9
TRX-RD-8140,2025-09-18,037-8163497-1,"Carolina Marte Reyes","Santo Domingo (Piantini)","Membresías","VIP",4890.00,2270.00,10,Activo,10,8
TRX-RD-8219,2025-09-18,037-7869598-5,"Kelvin Ventura García","Punta Cana (Bávaro)","Tienda Deportiva","Premium",1183.00,1596.00,13,Activo,11,8
TRX-RD-8247,2025-09-18,011-6197242-5,"Ramón Pérez Rosario","Santo Domingo (Piantini)","Membresías","Básica",1690.00,1064.00,9,Activo,17,7
TRX-RD-8343,2025-09-18,002-6627199-8,"Gabriel Ventura Ventura","Santo Domingo (Piantini)","Membresías","Básica",1690.00,1220.00,17,Activo,13,7
TRX-RD-8414,2025-09-18,037-6256257-1,"Ramón Díaz Jiménez","Santo Domingo Este (Zona Oriental)","Membresías","Básica",1690.00,1342.00,8,Activo,14,7
TRX-RD-8440,2025-09-18,031-4380637-4,"Patricia Gómez Díaz","Puerto Plata Club","Membresías","Premium",2690.00,1726.00,10,Activo,12,9
TRX-RD-8465,2025-09-18,097-8097227-0,"Miguel Ventura Martínez","Santiago (Los Jardines)","Membresías","VIP",4890.00,2387.00,10,Activo,11,10
TRX-RD-8467,2025-09-18,031-2023540-7,"Nicole Peña Pérez","Santo Domingo (Piantini)","Personal Trainer","VIP",1537.00,2393.00,8,Activo,10,9
TRX-RD-8514,2025-09-18,002-5568091-0,"Gabriel Guzmán Martínez","Santo Domingo (Piantini)","Membresías","Básica",1690.00,948.00,11,Activo,11,9
TRX-RD-8571,2025-09-18,002-0860564-2,"Kelvin Santana Gómez","Punta Cana (Bávaro)","Tienda Deportiva","Premium",1786.00,1422.00,8,Activo,12,8
TRX-RD-7929,2025-09-19,001-4336709-2,"Ana Paulino Jiménez","Santo Domingo Este (Zona Oriental)","Membresías","Básica",1690.00,1162.00,10,Activo,15,8
TRX-RD-7975,2025-09-19,011-4786136-1,"Altagracia Marte Jiménez","Santo Domingo Este (Zona Oriental)","Membresías","Básica",1690.00,1326.00,10,Activo,13,8
TRX-RD-7976,2025-09-19,011-4786136-1,"Altagracia Marte Jiménez","Santo Domingo Este (Zona Oriental)","Clases Guiadas","Básica",960.00,1326.00,10,Activo,13,8
TRX-RD-7978,2025-09-19,402-9497962-6,"Juan Sánchez Ventura","Santo Domingo Este (Zona Oriental)","Membresías","Premium",2690.00,1775.00,11,Activo,11,8
TRX-RD-7992,2025-09-19,402-9604871-9,"Rafael Guzmán Pérez","Punta Cana (Bávaro)","Membresías","Premium",2690.00,1714.00,9,Activo,10,7
TRX-RD-8038,2025-09-19,402-7470758-3,"Johanny Pérez Reyes","Santo Domingo (Piantini)","Personal Trainer","VIP",1218.00,2407.00,9,Activo,13,7
TRX-RD-8046,2025-09-19,097-4067578-1,"Stephanie Ventura Pérez","Santo Domingo (Piantini)","Membresías","Premium",2690.00,1813.00,11,Activo,12,9
TRX-RD-8063,2025-09-19,031-7249144-5,"Kelvin Marte Vásquez","Puerto Plata Club","Clases Guiadas","Básica",952.00,1096.00,9,Activo,7,9
TRX-RD-8132,2025-09-19,031-3115349-0,"Gabriel Gómez Guzmán","Punta Cana (Bávaro)","Membresías","Premium",2690.00,1509.00,6,Cancelado,10,7
TRX-RD-8196,2025-09-19,031-7501314-7,"Gabriel Ventura Vásquez","Santo Domingo (Piantini)","Membresías","VIP",4890.00,2312.00,8,Activo,9,8
TRX-RD-8200,2025-09-19,011-7595168-8,"Juan Morales Reyes","Punta Cana (Bávaro)","Membresías","Básica",1690.00,1108.00,7,Activo,6,8
TRX-RD-8203,2025-09-19,037-6310867-1,"Carlos Gómez Gómez","Santo Domingo Este (Zona Oriental)","Membresías","Básica",1690.00,1314.00,8,Activo,10,8
TRX-RD-8249,2025-09-19,011-6197242-5,"Ramón Pérez Rosario","Santo Domingo (Piantini)","Tienda Deportiva","Básica",1824.00,1064.00,9,Activo,17,7
TRX-RD-8280,2025-09-19,002-8632191-4,"Yamilka Jiménez Jiménez","Santiago (Los Jardines)","Membresías","Básica",1690.00,1169.00,14,Activo,15,8
TRX-RD-8298,2025-09-19,031-0115665-5,"Altagracia Vásquez Castillo","Santiago (Los Jardines)","Membresías","Básica",1690.00,1249.00,8,Activo,11,8
TRX-RD-8353,2025-09-19,037-7827589-5,"Rafael Pérez Rosario","Santo Domingo (Piantini)","Membresías","Premium",2690.00,1487.00,9,Activo,11,8
TRX-RD-8380,2025-09-19,402-1090617-4,"Ramón Peña Rodríguez","Puerto Plata Club","Personal Trainer","VIP",1262.00,2434.00,8,Activo,7,8
TRX-RD-8469,2025-09-19,002-6362877-8,"Gabriel Jiménez Rosario","Puerto Plata Club","Clases Guiadas","Premium",1116.00,1692.00,7,Activo,12,9
TRX-RD-8474,2025-09-19,001-4573372-1,"Carolina Ventura Pérez","Santo Domingo Este (Zona Oriental)","Clases Guiadas","Básica",791.00,1256.00,5,Activo,12,8
TRX-RD-8485,2025-09-19,097-3320064-7,"Gabriel Vásquez Reyes","Puerto Plata Club","Membresías","Básica",1690.00,1362.00,7,Activo,16,8
TRX-RD-8512,2025-09-19,002-8358439-9,"Alejandro Rosario Pérez","Santo Domingo (Piantini)","Personal Trainer","VIP",1193.00,2657.00,15,Activo,9,9
TRX-RD-8557,2025-09-19,097-4974915-7,"Laura Santana Vásquez","Punta Cana (Bávaro)","Clases Guiadas","Básica",765.00,1537.00,11,Activo,14,7
TRX-RD-8560,2025-09-19,011-4966584-4,"Emmanuel Vásquez Sánchez","Santo Domingo Este (Zona Oriental)","Membresías","Premium",2690.00,1777.00,13,Activo,14,9
TRX-RD-8572,2025-09-19,031-0084252-9,"Yamilka Morales Cruz","Santo Domingo Este (Zona Oriental)","Membresías","Básica",1690.00,1317.00,6,Activo,10,6
TRX-RD-7916,2025-09-20,037-0076365-3,"Ana Jiménez Peña","Santo Domingo Este (Zona Oriental)","Tienda Deportiva","Básica",1959.00,1070.00,15,Activo,13,6
TRX-RD-7920,2025-09-20,031-4201189-3,"Alejandro Díaz Castillo","Santo Domingo (Piantini)","Membresías","Básica",1690.00,949.00,11,Activo,9,8
TRX-RD-8018,2025-09-20,011-3620797-2,"Francisco Marte Morales","Santo Domingo (Piantini)","Membresías","VIP",4890.00,2664.00,11,Activo,10,9
TRX-RD-8056,2025-09-20,037-4087860-2,"José Vásquez Gómez","Puerto Plata Club","Personal Trainer","Premium",1604.00,1700.00,12,Activo,10,7
TRX-RD-8095,2025-09-20,002-3031991-5,"Emmanuel Reyes Morales","Santo Domingo (Piantini)","Personal Trainer","Premium",1223.00,1671.00,7,Activo,8,7
TRX-RD-8146,2025-09-20,031-5503655-5,"Laura Reyes Reyes","Santo Domingo (Piantini)","Personal Trainer","Básica",1556.00,1104.00,13,Activo,10,8
TRX-RD-8154,2025-09-20,402-8831087-9,"Manuel Ventura Rosario","Santiago (Los Jardines)","Membresías","Básica",1690.00,1141.00,12,Activo,9,6
TRX-RD-8158,2025-09-20,037-0591246-1,"Luis Rodríguez Rosario","Santo Domingo Este (Zona Oriental)","Membresías","Básica",1690.00,1416.00,10,Activo,8,7
TRX-RD-8198,2025-09-20,002-0478549-7,"Luis Guzmán Díaz","Santo Domingo Este (Zona Oriental)","Personal Trainer","VIP",1549.00,2524.00,10,Activo,10,9
TRX-RD-8217,2025-09-20,011-9238115-8,"Pedro Rosario Sánchez","Santiago (Los Jardines)","Membresías","Básica",1690.00,1324.00,13,Activo,10,7
TRX-RD-8232,2025-09-20,402-0475896-1,"Carolina Reyes Rosario","Santo Domingo (Piantini)","Membresías","Premium",2690.00,1762.00,12,Activo,13,9
TRX-RD-8262,2025-09-20,011-0803242-4,"Laura Gómez Ventura","Santiago (Los Jardines)","Membresías","VIP",4890.00,2719.00,12,Activo,10,7
TRX-RD-8263,2025-09-20,011-0803242-4,"Laura Gómez Ventura","Santiago (Los Jardines)","Tienda Deportiva","VIP",1587.00,2719.00,12,Activo,10,7
TRX-RD-8268,2025-09-20,037-6459188-3,"Joan Reyes Morales","Punta Cana (Bávaro)","Membresías","Premium",2690.00,1588.00,9,Activo,13,10
TRX-RD-8295,2025-09-20,001-1398005-6,"José Morales Paulino","Punta Cana (Bávaro)","Membresías","Premium",2690.00,1722.00,9,Activo,12,7
TRX-RD-8338,2025-09-20,031-0979907-6,"Yamilka Peña Sánchez","Puerto Plata Club","Membresías","VIP",4890.00,2596.00,8,Activo,9,8
TRX-RD-8363,2025-09-20,002-3335454-7,"Manuel Rodríguez Reyes","Santo Domingo Este (Zona Oriental)","Tienda Deportiva","Básica",1368.00,1007.00,10,Activo,11,7
TRX-RD-8379,2025-09-20,402-1090617-4,"Ramón Peña Rodríguez","Puerto Plata Club","Membresías","VIP",4890.00,2434.00,8,Activo,7,8
TRX-RD-8505,2025-09-20,402-0142321-3,"Stephanie Morales Marte","Punta Cana (Bávaro)","Tienda Deportiva","VIP",2271.00,2376.00,10,Activo,8,7
TRX-RD-8511,2025-09-20,002-8358439-9,"Alejandro Rosario Pérez","Santo Domingo (Piantini)","Membresías","VIP",4890.00,2657.00,15,Activo,9,9
TRX-RD-7927,2025-09-21,002-1793907-3,"Genesis Jiménez Morales","Puerto Plata Club","Membresías","VIP",4890.00,2188.00,8,Cancelado,9,7
TRX-RD-7951,2025-09-21,037-1324151-5,"Carlos Reyes Martínez","Puerto Plata Club","Membresías","Premium",2690.00,1887.00,14,Activo,5,8
TRX-RD-7959,2025-09-21,097-7920909-8,"Ana García Santana","Santo Domingo Este (Zona Oriental)","Clases Guiadas","Básica",852.00,1411.00,10,Activo,13,8
TRX-RD-7969,2025-09-21,011-7722143-7,"Nicole Cruz Pérez","Punta Cana (Bávaro)","Membresías","Básica",1690.00,1290.00,13,Activo,16,8
TRX-RD-7986,2025-09-21,037-2758457-9,"José Cruz Vásquez","Santo Domingo Este (Zona Oriental)","Membresías","Premium",2690.00,1678.00,12,Activo,10,10
TRX-RD-7995,2025-09-21,011-8606403-4,"Rafael Paulino Gómez","Punta Cana (Bávaro)","Clases Guiadas","Básica",856.00,1076.00,14,Activo,14,7
TRX-RD-8010,2025-09-21,402-4689026-9,"Gabriel Santana García","Santiago (Los Jardines)","Personal Trainer","Premium",1738.00,1701.00,9,Activo,9,9
TRX-RD-8026,2025-09-21,011-0658246-1,"Manuel Jiménez Rosario","Puerto Plata Club","Tienda Deportiva","Premium",763.00,1298.00,12,Activo,13,7
TRX-RD-8042,2025-09-21,402-3864375-9,"Kelvin Ventura Pérez","Santo Domingo (Piantini)","Tienda Deportiva","VIP",1519.00,2450.00,9,Activo,10,7
TRX-RD-8052,2025-09-21,097-4883894-4,"Stephanie Vásquez Guzmán","Santiago (Los Jardines)","Membresías","Básica",1690.00,1041.00,8,Activo,9,7
TRX-RD-8092,2025-09-21,031-0526398-6,"Miguel Gómez Vásquez","Santo Domingo (Piantini)","Membresías","Básica",1690.00,1281.00,11,Activo,11,7
TRX-RD-8157,2025-09-21,037-7391172-6,"Yudelka Paulino Castillo","Santo Domingo (Piantini)","Tienda Deportiva","Premium",1911.00,1548.00,8,Activo,15,7
TRX-RD-8228,2025-09-21,002-0919408-3,"Laura Cruz Gómez","Santiago (Los Jardines)","Tienda Deportiva","Básica",1603.00,1307.00,13,Activo,12,8
TRX-RD-8241,2025-09-21,097-3288495-3,"Luis Sánchez Peña","Santiago (Los Jardines)","Membresías","VIP",4890.00,2380.00,11,Activo,12,8
TRX-RD-8265,2025-09-21,011-2788001-9,"Ramón Ventura Reyes","Santo Domingo (Piantini)","Personal Trainer","VIP",1597.00,2662.00,13,Activo,9,7
TRX-RD-8283,2025-09-21,002-2223394-2,"Johanny Martínez Reyes","Santo Domingo (Piantini)","Membresías","Premium",2690.00,1445.00,7,Cancelado,12,8
